id,created_at,text
920551955218432000,2017-10-18 07:27:43,Modern slavery must be stopped and the victims must go free. This is the great human rights issue of our time.… https://t.co/V4GGLbV2Dc
918921041522675712,2017-10-13 19:27:03,"RT @Number10gov: Joint statement from PM, Angela Merkel and Emmanuel Macron following Donald Trump's statement on US’ Iran strategy. https:…"
918494082619658242,2017-10-12 15:10:28,"More people are waiting for transplants than there are organs available. Let's change the law to help save lives
https://t.co/xgdJJ16Dbm"
918491756022370304,2017-10-12 15:01:14,Great to meet staff @RoyalLpoolHosps and humbled by bravery of those who have had their lives transformed through o… https://t.co/1ccDGqejq2
918458508764504064,2017-10-12 12:49:07,".@Conservatives national living wage has delivered the fastest pay rise for the lowest earners in 20 years.
https://t.co/4K7KfMwtAm"
918114845320536064,2017-10-11 14:03:31,RT @Conservatives: These are a few of the facts Labour would rather you forgot. https://t.co/3Fm0gUIkV1
917770077675585536,2017-10-10 15:13:32,On #WMHD17 Cabinet was briefed on mental health training and launched a campaign to have 1 million people trained in mental health first aid
917697476446081024,2017-10-10 10:25:03,"RT @LBC: On the day @Number10gov publishes the race equality audit, Theresa May joins @iaindale at 5pm to take your calls live on LBC. http…"
917697315212808192,2017-10-10 10:24:24,"Today, I launch a world-leading project on the impact of ethnicity on people's lives. Time to tackle injustice. 
https://t.co/aPXiWDcIVn"
917484518533226497,2017-10-09 20:18:49,@Dunraven_School @Number10gov Thanks @Dunraven_School. Fantastic to meet your great staff and students.
916999718902947840,2017-10-08 12:12:24,Out on the doorstep again this weekend. A really good chance to show how we truly are building a country that works… https://t.co/skCtJOXogW
916713634428018689,2017-10-07 17:15:36,My thanks to the first responders at this incident this afternoon and the actions of members of the public. My thoughts are with the injured
916405975711731712,2017-10-06 20:53:05,"Today we announced plans to ban the sale of ivory in the UK.
The cruel poaching of elephants shames our generation

https://t.co/N8RtEwHvTU"
916290760290570240,2017-10-06 13:15:15,Great to be at my local #macmillancoffeemorning to raise money for a fantastic charity helping so many people. https://t.co/5ET16j0AwE
915567812831318016,2017-10-04 13:22:31,*coughs* https://t.co/1b6CoW5Mrz
915554405432381440,2017-10-04 12:29:15,Energy bills are too high and the market isn’t working for ordinary people. We will bring forward legislation to ca… https://t.co/zTop1unmt8
915544925827158017,2017-10-04 11:51:34,"To help fix our broken housing market, we will increase spending by £2 billion and deliver a new generation of coun… https://t.co/HgYY1A1pbX"
915528093544132613,2017-10-04 10:44:41,Watch my speech this morning at Conservative Party Conference https://t.co/rq8C3o0Jax
915336930618945537,2017-10-03 22:05:05,"In my speech tomorrow, I will show how and why my Government must fulfil our duty to Britain https://t.co/vOp8HRgoag"
914807420081332224,2017-10-02 11:00:59,The UK’s thoughts are with the victims and the emergency services responding to the appalling attack in Las Vegas.
914401917333368832,2017-10-01 08:09:40,"“And, to help younger people buy a home, we will expand Help to Buy with a further £10bn”. 3/3"
914401784248008705,2017-10-01 08:09:08,"“We will look again at student finance, freeze tuition fees and raise the amount you can earn before paying back.”2/3"
914401663687020544,2017-10-01 08:08:40,“My government’s mission is to make the UK a fairer place. Today I announce the next steps in that mission”1/3
905883306767634433,2017-09-07 19:59:45,UK is offering help to those hit by the devastating Hurricane Irma https://t.co/wVbTOei3x0
905380552550875138,2017-09-06 10:41:59,"This is how we will use Brexit to build a country that works for everyone, not just a privileged few.
https://t.co/47EL60sgoG"
904755944520855552,2017-09-04 17:20:01,Congratulations to the Duke and Duchess of Cambridge on the news that they are expecting their third child
904380557978722304,2017-09-03 16:28:22,Statement on the latest reckless and unacceptable action by North Korea: https://t.co/S6B8RCnvsi
903270893421547520,2017-08-31 14:58:57,My visit to Japan marks a great step forward in our shared vision of even deeper cooperation in the future. https://t.co/WHHDs0gJMc
901436370786410496,2017-08-26 13:29:13,...demonstrating the dedication and professionalism of our police. 2/2
901436296710803457,2017-08-26 13:28:55,I want to thank the officers who acted quickly and bravely to protect the public last night...  1/2
898622946515841027,2017-08-18 19:09:40,"We have lost a national treasure. Like millions of others, for years I watched Sir Bruce dance, sing, joke &amp; laugh. He will be sorely missed"
898292077582274561,2017-08-17 21:14:55,My statement on #Barcelona attack: https://t.co/ncOIJ7heJV
892064428241420293,2017-07-31 16:48:28,It was an honour to mark the centenary of the Battle of Passchendaele today. https://t.co/dfOB2tpfOq
889192043695788033,2017-07-23 18:34:38,Fantastic weekend for British sport. Congrats to the England women's cricket team and Chris Froome. Great to see you on top of the world.
887681768769429504,2017-07-19 14:33:20,"The Conservatives are leading Britain forward: 3m more jobs, income tax cut for over 30m, inequality down and the d… https://t.co/xnv3oUi4U0"
878979801243164673,2017-06-25 14:14:49,I send my warmest good wishes to Muslims in the UK and around the world celebrating the festival of Eid al-Fitr. https://t.co/b8eOJ6AGXn
877899066906218496,2017-06-22 14:40:22,It is our job to show we are listening and that we will stand up for the people of Grenfell Tower. My full statement https://t.co/U19do3Ccec
876810120038166528,2017-06-19 14:33:17,"London is diverse, welcoming, vibrant and compassionate. These are the values that define us. These are the values… https://t.co/xbRGoe5q6N"
875425089126268928,2017-06-15 18:49:40,I can confirm that emergency funding has been made available to assist with the response to the Grenfell Tower fire: https://t.co/1UbOuv9ZiI
875370407976677376,2017-06-15 15:12:23,Right now people want answers and that's why I am today ordering a full public inquiry into this disaster. https://t.co/XTsH58zYqx
875040682368536577,2017-06-14 17:22:10,I am deeply saddened by the tragic loss of life at Grenfell Tower. My thoughts are with all those affected and the emergency services.
872845687951699968,2017-06-08 16:00:03,Every vote counts. Please back your local Conservative candidate and together we can secure the best Brexit deal &amp;… https://t.co/06v2Nb527m
872788210212118528,2017-06-08 12:11:39,Your vote will help secure a stronger economy &amp; a brighter future for Britain. Make sure you head to the polling st… https://t.co/BMHZ2FlvcM
872756911246123008,2017-06-08 10:07:17,Cast my vote with Philip and going to catch up with our campaign locally. Every vote counts - so please… https://t.co/rOMelbpupY
872711752907186176,2017-06-08 07:07:50,"If you believe in Britain and that our best days lie ahead, give me your backing to lead Britain: https://t.co/UMLhONax0d"
872546538647683072,2017-06-07 20:11:20,Thank you to our incredible supporters for backing me every step of this campaign – tomorrow let’s secure that brig… https://t.co/oFWvLncbN1
872492741606944768,2017-06-07 16:37:34,Talking to staff at Dunelm in Nottingham about Brexit and the opportunities it can bring. I'll get a Brexit deal to… https://t.co/4HNRgp0ZaN
872464284944650240,2017-06-07 14:44:29,Back me and together we can make a success of Brexit and build a stronger Britain. Vote Conservative tomorrow. https://t.co/cvJnX5YJJZ
872410324862939136,2017-06-07 11:10:04,Great visit to Atherley Bowling club in Southampton on the last day of campaigning - every vote will count tomorrow… https://t.co/QAb1T9tv3p
872342945072021504,2017-06-07 06:42:20,"Early start to the day's campaigning, talking to traders at Smithfield Market. I'll keep our economy strong to help… https://t.co/dD6ivYBEMq"
872181737933217794,2017-06-06 20:01:45,"I'm clear: if human rights laws get in the way of tackling extremism and terrorism, we will change those laws to ke… https://t.co/PtgRPkey4d"
872123702556717056,2017-06-06 16:11:08,"If we get Brexit right, we can do great things as a country. Vote for me and my team to deliver a brighter future f… https://t.co/SKTRDsHcNa"
872113045677510656,2017-06-06 15:28:47,We cannot and must not pretend that things can continue as they are when it comes to Islamist extremism. These 4 th… https://t.co/qNZ39pfNWJ
871830931933454336,2017-06-05 20:47:46,"Great talking to mums at Dishforth Hall, Yorkshire. I'll increase school funding every year &amp; make sure every child… https://t.co/nBhB66xaSW"
871718395175194626,2017-06-05 13:20:35,Keeping our country safe should be the number one priority for any Prime Minister and any Government. https://t.co/8uysNnVIep
871395319510118401,2017-06-04 15:56:48,"We cannot and must not pretend that things can continue as they are. Things need to change, and they need to change… https://t.co/gFAVQaaEG4"
871330486936797185,2017-06-04 11:39:11,Enough is enough. Read my response to last night’s brutal terror attack: https://t.co/MHQ4SPG0aQ
871290664574754816,2017-06-04 09:00:56,I have just led a meeting of COBR in response to the appalling London attack and I will soon be making a statement in Downing Street.
871002717149331457,2017-06-03 13:56:44,"Getting Brexit right is crucial to our children’s future. From jobs to our schools, everything depends on securing… https://t.co/ulwCPY5zPF"
870741066345054210,2017-06-02 20:37:02,Thank you to everyone who put their questions to me tonight on #bbcqt. Good debate on important topics like who can get the best Brexit deal
870669243930599424,2017-06-02 15:51:38,Lovely discussion with a group of mums in Don Valley this morning about maternity care and getting back into work.… https://t.co/WXWsj3lwRO
870583088782376960,2017-06-02 10:09:17,"Brexit is an opportunity to shape a better, brighter future for the UK. Back me and I’ll work every day to make it… https://t.co/WC7pq7GwyE"
870368895307264000,2017-06-01 19:58:09,"Great rally in Derby tonight, talking about the opportunities ahead if we get Brexit right. https://t.co/BwyzLOyxgs"
870325166680809472,2017-06-01 17:04:24,"If we get Brexit right, we can do great things and build a stronger Britain. Back me on June 8th so I can get the b… https://t.co/I3Lyouxkqr"
870300356672139264,2017-06-01 15:25:49,"I will stand up for the UK to make a success of Brexit, so we can take advantage of the opportunities before us. https://t.co/hiAy00lbQv"
870265066188353536,2017-06-01 13:05:35,"If you put your trust in me, back me, I will work every day to make a success of Brexit. https://t.co/BA1j4gdG5L https://t.co/tEJWtEyTxX"
870264751091314688,2017-06-01 13:04:20,"I am confident that we can fulfil the promise of Brexit and build a stronger, fairer, even more prosperous Britain… https://t.co/yrzMRDRnuC"
870264446639329281,2017-06-01 13:03:07,"Just 11 days after you vote, the EU will start the Brexit negotiations with Britain. Read about my plan here:… https://t.co/CeC01kdknN"
869883828411748353,2017-05-31 11:50:41,"To take advantage of the opportunities ahead, we need to make a success of Brexit. I believe in Britain, and have a… https://t.co/H8c5Qpzkx8"
869816250549100545,2017-05-31 07:22:09,"My Plan for Britain will ensure we get the best Brexit deal from Brussels and a more secure, united Britain here at… https://t.co/LoJ9Y8vLd7"
869636328744525824,2017-05-30 19:27:12,You negotiate the best Brexit deal for Britain from a position of strength-with a PM committed to the cause &amp; a cle… https://t.co/t5SBw8PdnV
869573473965920257,2017-05-30 15:17:26,My plan for Brexit will return control to Britain and allow us to stand tall in the world again. Find out more:… https://t.co/KPQsgTgJhp
869229174472552452,2017-05-29 16:29:19,"With your support, I can get the best Brexit deal – and deliver my plan for a stronger Britain. https://t.co/hVRz4659D9"
869161989775532033,2017-05-29 12:02:21,"If elected on 8 June, I will appoint a Domestic Violence Commissioner, to stand up for victims and survivors. https://t.co/KPaaJorYRe"
868904285999968257,2017-05-28 18:58:19,"Fantastic to meet members of the congregation @jesushouseuk, one of the most lively growing churches in the UK. https://t.co/H8GPU59A7S"
868765452423626753,2017-05-28 09:46:39,The choice is clear: who do you trust to get the best deal for Brexit &amp; protect our security – me or Jeremy Corbyn? https://t.co/aI7KGy7J6Q
868568663716229120,2017-05-27 20:44:41,RT @Conservatives: 8 great reasons to vote Conservative - from getting the best Brexit deal to more housing and more funding for schools an…
868186228549660672,2017-05-26 19:25:01,The EU wants to start Brexit negotiations 11 days after the Election. Your vote will decide who negotiates for Brit… https://t.co/tLaQvL5hBq
867002900568002561,2017-05-23 13:02:54,We all – every single one of us – stand with the people of Manchester at this terrible time. https://t.co/vMTwaBbncl
866744312301838337,2017-05-22 19:55:22,The choice facing the British public on 8th June is clear: who do you trust to get the best deal for Brexit – me or… https://t.co/qclmbwuLHC
866673847797510147,2017-05-22 15:15:21,I want to put an end to Jeremy Corbyn’s fake claims: my manifesto is honest about our challenges and will strengthe… https://t.co/NfWV4eUYRW
866610358680772608,2017-05-22 11:03:05,"We need the right Brexit deal for Britain. It will be me or Jeremy Corbyn at the negotiating table, so the stakes a… https://t.co/BqsnX1uBYG"
866347037146722304,2017-05-21 17:36:44,"I enjoyed helping on the cake stall at the Maidenhead Lions fun day, a great organisation that brings communities together #moreincommon"
866346908578697217,2017-05-21 17:36:13,"The #GreatGetTogether is a brilliant initiative in honour of Jo Cox, who was an inspirational campaigner and Member of Parliament."
865855578454806529,2017-05-20 09:03:51,If I lose just six seats I will lose this election and Jeremy Corbyn will be sitting down to negotiate with Europe: https://t.co/OwbfDseOJh
865577289865723905,2017-05-19 14:38:02,"Great to be in Edinburgh today with @RuthDavidsonMSP to launch our manifesto: a Stronger Scotland, a Stronger Brita… https://t.co/cX3JvM1hms"
865448791591211008,2017-05-19 06:07:25,"This manifesto is our plan for a stronger, fairer, more prosperous Britain. https://t.co/Hj5yzlbhxh"
865203068215984129,2017-05-18 13:51:00,"As we face this critical election for our country, I've launched my manifesto for Britain’s future:… https://t.co/IkAFaB747v"
865080110940114944,2017-05-18 05:42:25,We can build a stronger Britain where everyone has the economic security they need: https://t.co/Dn29qUpclk
864916300660957184,2017-05-17 18:51:30,The choice facing the British public at #GE2017 is becoming clearer everyday: who will get the best deal for Brexit… https://t.co/OMwtDaKMz5
864808297655828481,2017-05-17 11:42:20,I need your support to strengthen my hand in the Brexit negotiations. Give me your backing to deliver for Britain a… https://t.co/h5HVWeCdTI
864559534114820097,2017-05-16 19:13:50,"Enjoyed taking questions from callers on tonight's telephone town hall, on Brexit, schools, tax and more. Thank you… https://t.co/fCowestIzQ"
864533363515895810,2017-05-16 17:29:50,Joined an art class today at Nishkam Primary School. My plan for a stronger Britain will deliver a good school plac… https://t.co/mjtXJ3B82c
864168343749742592,2017-05-15 17:19:23,Great discussion with Tech Pixies in Oxford about ways to help women back into the workplace following maternity le… https://t.co/QlUKxaFpvl
864108802295070720,2017-05-15 13:22:47,Join me for a Telephone Town Hall on 16th May where you’ll have a chance to put your questions directly to me:… https://t.co/nhCoXrdoJp
863083494389538817,2017-05-12 17:28:35,https://t.co/TYL5WGjXQr
863077847245754368,2017-05-12 17:06:08,"Jeremy Corbyn says he wants to change Britain, and that's true. But what we've learnt is that he wants to change it… https://t.co/1wyKm7z7wD"
862407550251274240,2017-05-10 20:42:37,Talking to workers today in Mansfield at the Linney Group. A good deal for businesses depends on a strong hand in t… https://t.co/rxDLCja01r
862368895465816066,2017-05-10 18:09:01,"Only a local Conservative vote will secure strong and stable leadership, and strengthen our hand in the Brexit nego… https://t.co/71nL9yDuAu"
861992922341937153,2017-05-09 17:15:02,At the York Barbican today with some of our great candidates. Only voting Conservative locally will secure strong a… https://t.co/11IORQjLXD
861823305002749952,2017-05-09 06:01:02,I will stand up for millions of working families repeatedly hit with rising gas and electricity bills: https://t.co/lI8lyPMfSs
861610744210759680,2017-05-08 15:56:24,Now more than ever we need a Prime Minister offering strong and stable leadership. Give me your backing to deliver… https://t.co/JOMwoxiKr2
861301370367987713,2017-05-07 19:27:03,I warmly congratulate @EmmanuelMacron on his success and look forward to working with him on a wide range of shared priorities.
861141074584141824,2017-05-07 08:50:06,The stakes are high in this election - and I need your support to strengthen my hand in the Brexit negotiations: https://t.co/aNxMN1A6ET
860866361748336641,2017-05-06 14:38:29,I'm grateful for the support we received in the local elections - but only a vote for my team on 8th June will secu… https://t.co/qXQ8e4yZB9
860192453319700488,2017-05-04 18:00:37,Campaigning today in support of our candidates for East Sussex local elections. There are still 3 hours left to vot… https://t.co/hvkgxE26PI
859824563127033868,2017-05-03 17:38:45,"With some in Brussels determined not to let Brexit talks be a success, our country needs strong and stable leadersh… https://t.co/kXny9p44ER"
859812496210882560,2017-05-03 16:50:48,"In this unique and crucial election for our country, give me your backing to deliver for Britain. My statement outs… https://t.co/4L3Q1NQcRN"
859760984688386048,2017-05-03 13:26:06,Your family’s economic security is too important to risk. Who will get the best Brexit deal for your family &amp; the U… https://t.co/Kcf697UEF8
859452229350195201,2017-05-02 16:59:13,Here I explain why every vote for me and my team is a vote for strong and stable leadership in our national interes… https://t.co/QMHcLllpkn
859114064861179904,2017-05-01 18:35:29,Your vote at this election will strengthen my hand and the UK’s negotiating position on Brexit. https://t.co/2rYP0QfGzJ
858712378619416579,2017-04-30 15:59:19,"Earlier today, I set out why this election is so important. It's about getting the right deal for Britain in Brexit… https://t.co/JkGGfR4d4J"
858664538786467841,2017-04-30 12:49:13,"On #Marr, I explained why we need strong and stable leadership - to get the right deal for Britain and make it an e… https://t.co/NrjiTC15Tl"
858423066254356480,2017-04-29 20:49:42,Great day campaigning with @RuthDavidsonMSP. Your vote will strengthen our hand in Brexit negotiations &amp; help the w… https://t.co/qRfi7mE1kP
857671792080674816,2017-04-27 19:04:24,Talked to the team at IKO Polymeric in Derbyshire today about the importance of getting the best Brexit deal to kee… https://t.co/AyRPFiptkx
857536792110739457,2017-04-27 10:07:58,"Your vote in this election is important to me, it is important for the UK's future and it is important to families.… https://t.co/jVvOcjzwWr"
857264852590612480,2017-04-26 16:07:22,"Every vote for me is a vote for strong, stable leadership in the national interest-building a stronger, more secure… https://t.co/XCE1iyYFrv"
856911904270422016,2017-04-25 16:44:53,Great to discuss how we can secure opportunities for Wales and the UK through Brexit and beyond at my visit to Newp… https://t.co/V4IstKJIRI
856895858624909313,2017-04-25 15:41:07,"Fantastic to meet everyone at the Brackla Community Centre, Bridgend, today. Together let’s build a stronger Wales… https://t.co/bpU9cfc4ZQ"
856056286345125892,2017-04-23 08:04:58,I send my warmest wishes to everyone celebrating St George’s Day.
855432168365056001,2017-04-21 14:44:56,I’m asking for your support to strengthen our negotiating position on Brexit and help secure the best deal to stren… https://t.co/E053PPtjdr
854316807498473473,2017-04-18 12:52:54,"We need an election now to secure the strong, stable leadership the country needs to see us through Brexit &amp; beyond. https://t.co/8jhvoAcLuR"
853522631504670721,2017-04-16 08:17:07,Let me wish you all a very happy Easter: https://t.co/AtWtkGDaL2
851451171730591745,2017-04-10 15:05:53,This is my Plan for Britain. A plan to get the right deal for Britain abroad and a better deal for ordinary working… https://t.co/6aFlJyUECB
847113369622630402,2017-03-29 15:49:00,"Let us together choose to believe in Britain with optimism and hope. And we can together build a stronger, fairer,… https://t.co/hTUnBdSGYw"
844671942624006146,2017-03-22 22:07:39,"We will all move forward together, never giving in to terror or allowing the voices of hate &amp; evil to drive us apart https://t.co/3745qXGpcf"
841694534438395909,2017-03-14 16:56:29,"This will be a defining moment for our country, as we begin to forge a new relationship with Europe &amp; a new role fo… https://t.co/WZ4Ux6R5ZH"
839089759796486144,2017-03-07 12:26:02,My mission is to increase the capacity &amp; diversity of our school system so that every child gets a good school place https://t.co/c0TjYOc8LA
837649851785621505,2017-03-03 13:04:22,The SNP play politics as though it were a game. But politics is not a game and Scotland is too important to be negl… https://t.co/clTyb0SRTn
836965872698818561,2017-03-01 15:46:28,I was thrilled to welcome our new MP Trudy Harrison to Parliament today. She will be a strong voice for Copeland. https://t.co/cIHeAS9xQo
834959840460029952,2017-02-24 02:55:13,RT @Conservatives: Welcome to Trudy Harrison: Copeland’s first Conservative MP since 1935! https://t.co/nvkkeVK5lW
824971490324049926,2017-01-27 13:25:05,"We have the opportunity, indeed the responsibility, to renew the special relationship for this new age. https://t.co/vvOMAtPyvZ"
821472331436593153,2017-01-17 21:40:40,"I want this United Kingdom to emerge from this period of change stronger, fairer, more united and more outward-look… https://t.co/PRbt7ZxOUg"
818486424047497216,2017-01-09 15:55:44,I want us to employ the power of government as a force for good to transform the way we deal with mental health pro… https://t.co/eKICX1wi8O
818069541683138560,2017-01-08 12:19:12,We will seize the opportunity to build the shared society by embracing genuine and wide-ranging social reform. https://t.co/PlcSfXYLin
817080111547695105,2017-01-05 18:47:33,"On the 350th anniversary of Guru Gobind Singh's birth, I'd like to wish all Sikhs celebrating a very blessed and happy Gurpurab."
815318206558543873,2016-12-31 22:06:22,"Let me wish you and your family a peaceful, prosperous and happy New Year. https://t.co/C5rhOlvt0H"
812604005247549440,2016-12-24 10:21:06,"Wherever you are this Christmas, I wish you joy and peace in this season of celebration: https://t.co/UpJnxMajsW"
812355741839425537,2016-12-23 17:54:36,"I want to wish everyone celebrating in the UK and around the world a happy, peaceful #Chanukah. Chanukah Sameach!"
811253462688219137,2016-12-20 16:54:32,The vivid images from Berlin &amp; Ankara have shocked us all. Our condolences are with all those who mourn and all who have been affected.
804406792310530049,2016-12-01 19:28:19,I am proud to wear a red ribbon on #WorldAidsDay to show my support for people living with HIV. https://t.co/wbFNjy4KVx
804285781993017344,2016-12-01 11:27:27,"We will create jobs, fund public services &amp; build a country that works for everyone. Labour will borrow £500 billio… https://t.co/TzaQ0l64zc"
804007104134582272,2016-11-30 17:00:06,The United Kingdom takes pride in Scotland’s success. I wish everyone in the UK and across the world a very happy… https://t.co/rQdtnSBvCK
800753958469959680,2016-11-21 17:33:15,“We will do everything possible to make the UK outside the EU the most attractive place for businesses to grow and… https://t.co/4CqbKeNDSW
800642413714935808,2016-11-21 10:10:01,The new role for business in a fairer Britain: https://t.co/XCYjuFi1ol #cbi2016
798557166584020992,2016-11-15 16:03:59,"""By meeting this national moment with a truly national effort, we unite our country by making the UK a country that… https://t.co/Xo20H9Imhw"
796295240995012609,2016-11-09 10:15:54,I would like to congratulate Donald Trump on being elected the next President of the United States. Full statement: https://t.co/7W2feuodUE
793381607638007808,2016-11-01 09:18:10,A pleasure to meet two of the many veterans who have made such sacrifices to keep us safe. @PoppyLegion does fantas… https://t.co/ZrCSpKoJU8
792841639593140224,2016-10-30 21:32:31,I send my very best wishes to everyone celebrating #Diwali and Bandi Chhor Diwas. https://t.co/N7Il7Tys6u
786224270519050242,2016-10-12 15:17:28,We are listening to the British people and delivering on that result. https://t.co/sLIcyDzxCu
783713338698018816,2016-10-05 16:59:55,My vision for a country that works for everyone. https://t.co/uuUh4CirbY
783619366806061056,2016-10-05 10:46:30,WATCH LIVE: The PM's speech to #CPC16 https://t.co/oPgL1fE2NO
782660601285926912,2016-10-02 19:16:43,I want to be absolutely clear. There will be no unnecessary delays in invoking Article 50. https://t.co/xSmfzhiGTn
782538026950033408,2016-10-02 11:09:39,The PM announced this morning that #Article50 will be triggered by the end of March 2017. #CPC16 https://t.co/0MPaoL5Nqt
782490351345004544,2016-10-02 08:00:12,The PM is live on @MarrShow as #CPC16 begins in Birmingham.
780354548477071360,2016-09-26 10:33:17,"I want the message to go out, from Bude to Bute: we are on your side, and we are delivering for you. https://t.co/Kba4FMQLeH"
778604145049673728,2016-09-21 14:37:48,The challenge for us is to ensure that our governments and global institutions...remain responsive to the people we… https://t.co/mNlV30McQo
775353530811023361,2016-09-12 15:21:01,I was proud to serve in David Cameron’s Government – under his leadership we achieved great things. I wish him well: https://t.co/yfDLsyLdsr
775297920379781121,2016-09-12 11:40:03,"To all Muslims, in this country &amp; around the world, I want to say Eid Mubarak. I wish you a happy &amp; peaceful Eid. https://t.co/kHpwVR3P0e"
774199655164964864,2016-09-09 10:55:56,I want Britain to be the world’s great meritocracy: https://t.co/bziRdtC7Vn https://t.co/EfiJrNrzG1
773833821246611456,2016-09-08 10:42:14,I wish our @ParalympicsGB athletes every success &amp; I say to the whole UK: Let's cheer them on to glory in Rio https://t.co/CWoagF6ZNn
773568345857724417,2016-09-07 17:07:20,There is only one party that is going to provide a country that works for everyone and that’s the Conservative Party https://t.co/BtcuMQ8VfI
762997583992066049,2016-08-09 13:02:54,"On behalf of the whole country, I want to wish @TeamGB every success for this summer’s Olympic Games in Rio.
https://t.co/ZAsnpu4QQ1"
759649054779408384,2016-07-31 07:17:02,We will lead the way in defeating modern slavery: https://t.co/QeEn6CYYhy
756061619734482944,2016-07-21 09:41:51,https://t.co/JrydKQWJG0
753905203938783232,2016-07-15 10:53:02,I am shocked and saddened by the horrifying attack in Nice last night. Our hearts go out to the French people: https://t.co/xd0arcO72R
753291013871972352,2016-07-13 18:12:27,"We will make Britain a country that works not for a privileged few but for every one of us.
https://t.co/4pEvp4Ga9h"
752897385811017728,2016-07-12 16:08:19,"Rob Semple, Chairman of the National Convention, welcomes Theresa back to Conservative Campaign HQ as Party Leader https://t.co/rTefCuzu0J"
752555718914478081,2016-07-11 17:30:39,"'Together, we will build a better Britain' - watch Theresa's speech after being chosen as @Conservatives leader: https://t.co/MIUIqRVSoM"
752451133268910080,2016-07-11 10:35:04,TM: “We must leave the European Union – and forge a new role for ourselves in the world.” #TM4PM https://t.co/qEtjxJxBo4
752450647786598401,2016-07-11 10:33:08,"TM: “It has been our strength as a Party that at moments of great national change, we have understood what needed to be done.” #TM4PM"
752450202385080324,2016-07-11 10:31:22,"TM:“This is a different kind of Conservatism but it is consistent with our principles. We don’t just believe in markets, but in communities”"
752448591596138496,2016-07-11 10:24:58,"TM: “As Prime Minister, I will crack down on individual and corporate tax avoidance and tax evasion.” #TM4PM"
752448285692928000,2016-07-11 10:23:45,"TM: “It doesn’t matter to me whether you’re Amazon, Google or Starbucks, you have a responsibility to pay your taxes.” #TM4PM"
752446941200392192,2016-07-11 10:18:25,"TM: “If we want to increase our overall prosperity, we have to improve the productivity of our economy.” #TM4PM"
752446542296915968,2016-07-11 10:16:50,"TM: “The country voted to leave the EU, and as Prime Minister I will make sure we leave the EU” #TM4PM https://t.co/msvZCRTosq"
752445449940840448,2016-07-11 10:12:29,TM: “There is a gaping chasm between wealthy London and the rest of the country.” #TM4PM
752444806056456192,2016-07-11 10:09:56,"TM: “Brexit means Brexit, and we're going to make a success of it.” #TM4PM"
752444486811197440,2016-07-11 10:08:40,LIVE NOW: Theresa is in Birmingham to launch her national campaign to make Britain a country that works for everyone https://t.co/x5qTl2HnHr
752394526707290112,2016-07-11 06:50:08,Seven recent Presidents of the National Conservative Convention write to the @Telegraph backing @TheresaMay2016: https://t.co/sM4la3LM3J
752384763860779008,2016-07-11 06:11:20,RT @montie: Clear affirmation that #Brexit will happen under her PMship from @TheresaMay2016 in @TheSun https://t.co/bx0BW62x4X https://t.c…
752185189879517184,2016-07-10 16:58:18,Congratulations to @andy_murray and @LewisHamilton on your victories today: two more reasons to be proud to be British #Wimbledon #BritishGP
752094196232839168,2016-07-10 10:56:44,‘We have to seize the chance to get out into the world and help British firms to do business all around the globe’: https://t.co/6SGcV5g4sW
752073821860073473,2016-07-10 09:35:46,"’There must be no attempts to remain inside the EU, no attempts to rejoin it by the back door and no 2nd referendum’ https://t.co/6SGcV5g4sW"
752059689014272000,2016-07-10 08:39:37,‘Mrs May has exactly the right qualifications to be prime minister’ – the Sunday @Telegraph backs @TheresaMay2016: https://t.co/TFZnnrxDsq
751865941760339968,2016-07-09 19:49:44,"RT @Metcalfe_SBET: After the #EUref need strong, proven leadership – to steer us through this period of uncertainty &amp; negotiate best deal a…"
751865747266297856,2016-07-09 19:48:57,"RT @JamesCleverly: . @TheresaMay2016 will deliver Brexit, once done we still have a country to govern &amp; her experience is what we need http…"
751852081624018944,2016-07-09 18:54:39,"If you support Theresa's campaign to build a country that works for everyone, please add a #Twibbon by clicking here https://t.co/0voGYQmyra"
751712391289647104,2016-07-09 09:39:34,‘Mrs May’s experience is the crucial factor’ – the @Telegraph endorses @TheresaMay2016 for Prime Minister: https://t.co/v9tB5QeM8y
751710035265236992,2016-07-09 09:30:13,"RT @lucyallan: Well said @TheresaMay2016: Britain can enjoy a 'better, brighter future' outside the EU https://t.co/gqj09SQ6OX via @telegra…"
751703008145268736,2016-07-09 09:02:17,"RT @seananstee: Great from @Telegraph, well argued and right choice. Just like politics should / used to be #TM4PM @TheresaMay2016  https:/…"
751673390637998080,2016-07-09 07:04:36,"Yesterday, I launched my clean campaign pledge, and invite @AndreaLeadsom to join me in signing it -TM https://t.co/jaC3hP34N4"
751445414419849216,2016-07-08 15:58:42,"RT @Mike_Fabricant: After much thought, I (as 1 of 150k possible voters) will back @TheresaMay2016.
I believe she will be stronger eye-ball…"
751445369842724864,2016-07-08 15:58:32,Leave campaigner and former Defence Secretary @LiamFoxMP is backing Theresa as the proven leader Britain needs. https://t.co/VFnbkKFbtu
751444697655152640,2016-07-08 15:55:51,RT @michelledonelan: Results of my Chippenham constituency survey on the next Prime Minister @TheresaMay2016 clear favourite https://t.co/1…
751444323078725632,2016-07-08 15:54:22,RT @JoelRCharles: Great that @HarlowTories #Harlow have just voted overwhelmingly to support @TheresaMay2016 #ToryLeadership
