,count
ever,0.2500884598910763
record,0.21234813190822907
govt,2.4095727092444483
stronger,-0.2984774918577615
@barackobama,2.4095727092444483
always,0.46366256018913526
giving,0.6178132400163936
forward,-0.07533394054355173
thank,-1.228013450481937
commons,1.0232783481245578
stay,1.7164255286845032
england,0.9840576349712765
cobra,2.370351996091167
miliband,2.370351996091167
brighter,0.7609140836570669
fight,0.9840576349712765
which,-0.8077018342567783
council,-0.2687053335240914
remember,0.17312741875494775
women,-0.4628613479650489
wishes,0.17312741875494775
@ncs,2.370351996091167
ahead,-0.19459736137036948
tomorrow,0.2909104544113312
give,0.5377705323428571
end,-0.15537664821708821
opportunity,0.5377705323428571
2,0.7200920891368118
party,-0.9285665364505699
again,-0.15537664821708821
1,0.38361985251559877
lives,-0.6149089775955283
stick,2.329530001570912
before,-0.11092488564625434
encouraging,2.286970387152116
full,0.49521091792406113
action,-0.2779789703094206
free,0.20752884547228012
register,2.286970387152116
open,0.3410602380968029
schools,0.9006760260322254
brilliant,0.9006760260322254
still,0.6775324747180157
investment,0.6775324747180157
britain's,2.286970387152116
major,1.5938232065921707
share,0.6775324747180157
supporting,-0.3520869424631424
buy,0.3410602380968029
am,-1.2965485513039938
ht…,0.8562242634613917
#forhardworkingpeople,2.2425186245812823
house,1.549371444021337
sure,-0.15537664821708808
dementia,2.2425186245812823
believe,0.1630770829014464
stand,-0.32243073288025426
continue,-0.8485238287770334
tribute,0.4507591553532274
statement,-0.3965387050339762
discuss,0.29660847552596914
voting,0.8562242634613917
taxes,1.1439063359131727
talk,0.586560696512289
"jobs,",0.8097042478264987
mark,0.586560696512289
department,2.195998608946389
school,-0.3689507485151472
candidate,0.11655706726655346
shows,1.502851428386444
attack,0.11655706726655346
too,0.11655706726655346
sign,0.40423913971833453
choice,0.25008845989107614
explaining,2.195998608946389
visiting,1.0973863202782799
#globalrace,2.195998608946389
creating,2.195998608946389
deeply,1.454061264217012
"""",0.5377705323428572
tackle,-0.33769820501104264
leading,0.06776690309712158
3,1.048596156108848
told,2.1472084447769575
isil,2.1472084447769575
protect,-0.41774091268457914
let,-0.33769820501104264
recovery,2.1472084447769575
ensuring,0.7609140836570669
united,-0.15537664821708808
safe,-0.15537664821708808
#voteconservative,2.1472084447769575
reform,1.454061264217012
homes,-0.7431633131192071
mp,-0.05001613255926184
friends,0.7609140836570669
service,-0.15537664821708808
"today,",-0.33769820501104264
may,-1.318527458022769
here:,0.35544897554890265
come,-0.05001613255926184
trade,0.06776690309712158
other,-0.7431633131192071
northern,0.35544897554890265
@strongerin:,2.1472084447769575
these,-0.33769820501104264
backing,-1.408139616712456
looking,0.4864772379553066
met,-0.5431421792258516
cut,0.4864772379553066
building,-0.30198012240896355
international,0.7096207892695162
biggest,0.30415568116135194
interview,0.7096207892695162
@george_osborne,2.095915150389407
attacks,2.095915150389407
rise,0.4864772379553066
1/2,2.095915150389407
announce,0.4864772379553066
nation,0.01647360870957095
services,-0.899817123164584
christmas,-0.20666994260463867
announced,-0.737298193666809
when,-0.612135050712803
today:,0.7096207892695162
2/2,2.095915150389407
start,-0.1013094269468124
wales,0.7096207892695162
defence,0.30415568116135194
put,-0.612135050712803
#voteremain,2.095915150389407
public,-1.1362059012288146
chance,0.25008845989107614
agreed,0.43241001668503065
cutting,1.3487007485591858
aid,1.3487007485591858
hope,-0.15537664821708833
brave,0.6555535679992404
values,0.25008845989107614
through,-0.666202271983079
going,-0.5231014283424056
financial,1.3487007485591858
build,-1.3921392753660151
@andy_murray,2.041847929119131
defeat,2.041847929119131
left,0.43241001668503065
2010,-0.03759361256070491
emergency,0.09593778006381777
10,-0.15537664821708833
death,0.6555535679992404
two,-0.35604734367923935
winning,2.041847929119131
benefits,0.9432356404510215
terror,0.5983951541592919
parliamentary,0.886077226611073
saddened,0.886077226611073
7,1.9846895152791826
campaigning,-0.21253506205703687
inspiring,0.886077226611073
child,0.5983951541592919
said,-0.09475202640065339
snp,1.9846895152791826
own,0.03877936622386942
david,1.9846895152791826
hit,0.5983951541592919
both,-0.09475202640065339
clear:,0.886077226611073
questions,0.886077226611073
union,-0.31789557771486304
syria,0.886077226611073
risk,1.9846895152791826
st,0.19293004605112765
forces,-0.21253506205703687
everything,-0.09475202640065339
millions,0.03877936622386942
crime,1.9846895152791826
night,-0.5002171345088177
research,-0.09475202640065339
luck,-0.09475202640065339
had,-0.580259842182354
between,-0.09475202640065339
chaired,1.9240648934627476
pensions,1.9240648934627476
lost,-0.15537664821708833
report,1.9240648934627476
victims,0.13230542423469277
honour,-0.15537664821708833
project,1.9240648934627476
killed,1.9240648934627476
because,0.13230542423469277
we’re,-0.4738303793356229
welfare,0.8254526047946381
parliament,-0.8485238287770337
#helptobuy,1.9240648934627476
money,-0.4738303793356229
won't,1.9240648934627476
mean,1.2309177129028024
amazing,1.9240648934627476
spoken,1.9240648934627476
scheme,1.9240648934627476
coming,0.8254526047946381
#euref,1.9240648934627476
proof,1.9240648934627476
special,-0.3785201995312981
taxpayers,1.2309177129028024
stop,0.8254526047946381
chair,1.9240648934627476
labour's,1.9240648934627476
conference,0.13230542423469277
lower,0.8254526047946381
education,0.537770532342857
police,0.8254526047946381
opportunities,-0.3785201995312981
forget,1.166379191765231
community,-0.2199151693546595
english,1.8595263723251765
flooding,1.8595263723251765
later,0.25008845989107614
housing,-0.8485238287770335
10pm,1.8595263723251765
apprentices,1.8595263723251765
china,-0.337698205011043
could,0.4732320112052858
launch,-0.6253802774628238
staff,-0.4430587206688692
moving,0.7609140836570669
apprenticeships,1.8595263723251765
hearing,1.166379191765231
office,0.7609140836570669
heart,0.7609140836570669
moment,0.25008845989107614
nhs,-1.318527458022769
helped,1.166379191765231
lowest,0.7609140836570669
political,1.8595263723251765
response,0.4732320112052858
case,1.8595263723251765
more:,1.8595263723251765
income,1.166379191765231
things,-0.4430587206688692
role,0.06776690309712158
needs,-0.8485238287770335
sam,1.8595263723251765
i’m,-0.8485238287770335
become,0.25008845989107614
john,1.8595263723251765
think,1.8595263723251765
#ukchina,1.8595263723251765
floods,1.8595263723251765
power,0.4732320112052858
extraordinary,0.40423913971833436
area,0.18109558840412476
place,-1.0426798432179911
extra,0.40423913971833436
whole,-0.4066910764979943
former,0.6919212121701154
1st,1.790533500838225
french,1.790533500838225
prayers,1.0973863202782796
shortly,1.0973863202782796
prices,1.790533500838225
mps,-0.8485238287770335
celebrate,-0.9175167002639849
jo,0.18109558840412476
2014,1.790533500838225
remains,-0.15537664821708821
online,1.790533500838225
wish,-1.3005089525200908
#cpc14,1.790533500838225
did,1.790533500838225
health,-0.5120515921558205
final,0.6919212121701154
extremism,1.0973863202782796
cup,1.790533500838225
5,1.0973863202782796
getting,-0.6073617719601454
centre,0.40423913971833436
voice,1.790533500838225
terrorist,1.7164255286845032
memorial,1.7164255286845032
30,0.6178132400163936
leader,-0.9916246724177068
died,0.3301311675646125
low,-0.22948462037081002
commitment,-0.48079904865171624
bill,-0.36301601299533276
top,1.7164255286845032
@skynews,1.7164255286845032
few,-0.22948462037081002
until,0.10698761625040282
loved,0.3301311675646125
while,0.6178132400163936
murder,1.0232783481245578
private,1.7164255286845032
sector,1.0232783481245578
spoke,0.6178132400163936
road,0.6178132400163936
friend,1.0232783481245578
paris,0.3301311675646125
sad,1.7164255286845032
providing,1.0232783481245578
benefit,1.7164255286845032
wages,0.6178132400163936
agree,1.0232783481245578
bringing,0.6178132400163936
attend,0.6178132400163936
duke,0.6178132400163936
seeing,0.6178132400163936
visited,-0.9916246724177068
number,-0.7684811211034971
becomes,1.7164255286845032
hours,0.10698761625040282
conservatives,-0.4430587206688692
greater,0.9432356404510215
any,-0.4430587206688692
deficit,1.6363828210109668
whatever,0.5377705323428571
telling,1.6363828210109668
message:,1.6363828210109668
remaining,1.6363828210109668
june,0.5377705323428571
film,1.6363828210109668
abuse,0.026944908576866503
even,-0.4430587206688692
historic,0.25008845989107614
pledge,0.026944908576866503
energy,0.026944908576866503
call,0.5377705323428571
fall,1.6363828210109668
times,-0.15537664821708821
sunday,1.6363828210109668
polling,1.6363828210109668
lord,1.6363828210109668
can't,1.6363828210109668
system,0.25008845989107614
joined,0.5377705323428571
created,0.5377705323428571
bring,-0.4430587206688692
prime,-2.4240601895354525
military,0.25008845989107614
wishing,1.6363828210109668
latest,0.026944908576866503
budget,0.9432356404510215
boris,1.6363828210109668
including,0.026944908576866503
live,-0.4430587206688692
opening,0.5377705323428571
(1/2),1.6363828210109668
sir,0.9432356404510215
single,0.5377705323428571
(2/2),1.6363828210109668
countries,0.5377705323428571
tonight's,0.4507591553532274
23,1.549371444021337
meaning,-0.5300700976584989
debate,0.4507591553532274
miss,1.549371444021337
treasury,1.549371444021337
were,-1.4463608295326538
#longtermplan,1.549371444021337
funding,-0.7532136489727086
taken,-0.060066468412763245
sport,1.549371444021337
crucial,-0.060066468412763245
story,0.8562242634613917
able,-0.3965387050339762
access,0.8562242634613917
wrong,1.549371444021337
use,-0.9355352057666632
rate,0.8562242634613917
britain:,0.4507591553532274
charity,-0.6478531333148824
armed,-0.8485238287770334
terrible,-0.060066468412763245
birthday,1.549371444021337
west,0.4507591553532274
station,1.549371444021337
given,0.8562242634613917
isn't,1.549371444021337
highest,-0.060066468412763245
market,-0.060066468412763245
determined,-0.3965387050339762
fund,-0.6478531333148824
4,0.4507591553532274
minutes,1.549371444021337
something,1.549371444021337
thousands,-0.2423880252067179
tough,1.549371444021337
success,-1.2232172782184443
rally,1.549371444021337
asked,1.549371444021337
far,0.4507591553532274
higher,1.549371444021337
terrorism,1.549371444021337
reformed,1.549371444021337
needed,0.4507591553532274
step,-1.0155779134401997
volunteers,-0.060066468412763245
announcing,1.549371444021337
speaking,0.4507591553532274
nearly,1.549371444021337
co/vdrsw8nn4m,1.549371444021337
truly,-0.2423880252067179
really,-0.060066468412763245
chaos,1.549371444021337
elections,0.7609140836570669
increase,-0.9438340085813584
childcare,1.454061264217012
enjoyed,-0.33769820501104264
ireland,-0.15537664821708808
chairing,1.454061264217012
stability,1.454061264217012
courage,0.35544897554890265
says,0.7609140836570669
continuing,0.7609140836570669
development,0.7609140836570669
threat,0.7609140836570669
andrew,1.454061264217012
he'll,1.454061264217012
discussing,1.454061264217012
incredibly,0.7609140836570669
rising,0.7609140836570669
afternoon,-0.49184888483830097
festival,0.35544897554890265
learning,-0.49184888483830097
commission,1.454061264217012
marriage,1.454061264217012
appalling,0.06776690309712158
@strongerin,1.454061264217012
showing,1.454061264217012
#wimbledon,1.454061264217012
north,0.35544897554890265
"working,",1.454061264217012
unacceptable,0.06776690309712158
south,0.7609140836570669
general,1.454061264217012
@thesunnewspaper,1.454061264217012
6,1.454061264217012
month,0.35544897554890265
pension,1.454061264217012
summit,-0.6253802774628238
heroes,1.454061264217012
bbc1,1.454061264217012
wonderful,-0.8485238287770334
experts,0.7609140836570669
renegotiation,1.454061264217012
significant,0.35544897554890265
voted,-1.4903777149494282
changes,1.454061264217012
securing,0.7609140836570669
level,-0.49184888483830097
@bbcr4today,1.454061264217012
warning,1.454061264217012
behind,0.35544897554890265
football,1.454061264217012
course,0.35544897554890265
four,-0.49184888483830097
duty,-1.1108880932445244
dark,1.454061264217012
scotland,0.06776690309712158
milestone,1.454061264217012
skills,0.06776690309712158
leap,1.454061264217012
award,1.454061264217012
100,-0.15537664821708808
#bettertogether,1.454061264217012
brussels,0.06776690309712158
tomorrow's,1.454061264217012
#fragilitycommission,1.454061264217012
forecast,1.454061264217012
tunisia,1.454061264217012
relationship,-0.5972094004961276
issues,0.25008845989107614
short,1.3487007485591858
parents,0.6555535679992404
@bbcbreakfast,1.3487007485591858
man,1.3487007485591858
hospital,1.3487007485591858
holocaust,1.3487007485591858
spending,-0.4430587206688692
pupils,0.25008845989107614
heard,1.3487007485591858
powerful,1.3487007485591858
society,-0.8485238287770337
"people,",0.6555535679992404
gay,1.3487007485591858
queen,0.6555535679992404
gp,1.3487007485591858
promise,0.6555535679992404
chris,1.3487007485591858
continues,1.3487007485591858
#g20,1.3487007485591858
city,-0.4430587206688692
scottish,1.3487007485591858
explain,1.3487007485591858
look,-0.4430587206688692
areas,1.3487007485591858
launched,-0.5972094004961276
evening,0.6555535679992404
"do,",0.25008845989107614
today’s,-0.4430587206688692
glasgow,1.3487007485591858
same,1.3487007485591858
witney,1.3487007485591858
anniversary,-0.26073716387491463
freedom,0.6555535679992404
car,1.3487007485591858
inspirational,-0.5972094004961276
shown,1.3487007485591858
situation,0.6555535679992404
immigration,1.3487007485591858
packet,1.3487007485591858
you're,1.3487007485591858
fighting,1.3487007485591858
#ww1centenary,1.3487007485591858
boost,0.25008845989107614
angela,0.25008845989107614
independent,1.3487007485591858
communities,-0.26073716387491463
merkel,-0.7307407931206502
round,0.6555535679992404
hour,0.6555535679992404
progress,-0.7307407931206502
falling,1.3487007485591858
growing,0.25008845989107614
worked,0.6555535679992404
it:,1.3487007485591858
learn,0.25008845989107614
prosperity,0.6555535679992404
without,0.25008845989107614
land,1.3487007485591858
battle,0.6555535679992404
save,0.25008845989107614
earlier,-0.26073716387491463
began,1.3487007485591858
peaceful,-0.26073716387491463
talks,-0.03759361256070491
contribution,1.3487007485591858
further,0.6555535679992404
…,0.25008845989107614
france,1.3487007485591858
greatest,0.537770532342857
cox,-0.3785201995312981
kingdom,-0.15537664821708833
#g8uk,1.2309177129028024
saving,1.2309177129028024
thing,1.2309177129028024
appeal,1.2309177129028024
turning,1.2309177129028024
listening,0.13230542423469277
then,1.2309177129028024
2012,1.2309177129028024
george,1.2309177129028024
started,1.2309177129028024
paying,0.13230542423469277
already,0.13230542423469277
@george_osborne:,1.2309177129028024
wants,-0.3785201995312981
five,0.537770532342857
nick,1.2309177129028024
generations,-0.15537664821708833
nelson,1.2309177129028024
companies,-0.15537664821708833
newark,1.2309177129028024
eid,-0.15537664821708833
policy,1.2309177129028024
i’ll,0.13230542423469277
generation,-0.5608417563252526
close,-0.3785201995312981
post,1.2309177129028024
simple,1.2309177129028024
act,-0.5608417563252526
send,-0.3785201995312981
risks,1.2309177129028024
they're,1.2309177129028024
square,1.2309177129028024
deals,0.537770532342857
history,-0.9663068644334171
crash,1.2309177129028024
samantha,1.2309177129028024
achievement,0.13230542423469277
yorkshire,1.2309177129028024
seats,0.537770532342857
high,-0.5608417563252526
transport,0.537770532342857
summer,0.537770532342857
quick,1.2309177129028024
duchess,0.537770532342857
#crimeisfalling,1.2309177129028024
@david_cameron,1.2309177129028024
storms,1.2309177129028024
cost,0.13230542423469277
spend,-0.3785201995312981
it’s,-0.7149924361525108
"economy,",1.2309177129028024
fastest,1.2309177129028024
youth,0.13230542423469277
obama,1.2309177129028024
in-out,1.2309177129028024
lee,1.2309177129028024
events,0.537770532342857
theresa,-2.4826543538015056
students,-0.3785201995312981
0,1.2309177129028024
year's,1.2309177129028024
cancer,0.537770532342857
world's,1.2309177129028024
+,1.2309177129028024
awards,-0.3785201995312981
royal,-0.15537664821708833
pleased,-1.541671009336979
storm,1.2309177129028024
game,0.13230542423469277
joining,0.537770532342857
media,0.537770532342857
war,1.2309177129028024
largest,1.2309177129028024
primary,0.13230542423469277
marr,1.2309177129028024
manchester,-0.7149924361525108
thursday,1.2309177129028024
following,-0.9663068644334171
@williamjhague,1.2309177129028024
site,1.2309177129028024
@aruknews,1.2309177129028024
provide,-1.2539889368851977
sporting,1.2309177129028024
majesty,1.2309177129028024
honoured,0.537770532342857
uk's,0.13230542423469277
fallen,0.13230542423469277
@zacgoldsmith,1.2309177129028024
protecting,1.2309177129028024
glad,1.2309177129028024
link,1.2309177129028024
raised,1.2309177129028024
involved,-0.0012259683898299234
#diwali,1.0973863202782796
8,-0.0012259683898299234
reception,-1.2051987727157658
mental,-1.0998382570579397
concerns,1.0973863202782796
appointed,1.0973863202782796
#mh17,1.0973863202782796
love,-0.0012259683898299234
majority,0.40423913971833436
early,0.40423913971833436
#indyref,1.0973863202782796
programme,-0.2889080408416109
retirement,1.0973863202782796
#natosummituk,1.0973863202782796
possible,-0.9820552214015562
tackling,-0.5120515921558205
built,-0.5120515921558205
little,0.40423913971833436
justice,0.40423913971833436
sri,1.0973863202782796
cause,0.40423913971833436
2015,0.40423913971833436
privilege,1.0973863202782796
difference,-0.6943731489497752
there'll,1.0973863202782796
un,1.0973863202782796
ukraine,1.0973863202782796
people:,1.0973863202782796
legacy,-0.6943731489497752
excellent,-1.3005089525200908
insurance,1.0973863202782796
winners,0.40423913971833436
votes,0.40423913971833436
"work,",0.40423913971833436
hollande,1.0973863202782796
stage,1.0973863202782796
result,-1.0998382570579397
putin,1.0973863202782796
statement:,1.0973863202782796
facing,0.40423913971833436
#strongerin:,1.0973863202782796
ministry,1.0973863202782796
positive,-0.2889080408416109
prince,-0.0012259683898299234
spirit,-0.0012259683898299234
happen,-0.2889080408416109
victory,1.0973863202782796
industry,0.40423913971833436
makes,0.40423913971833436
afford,0.40423913971833436
saved,1.0973863202782796
signed,0.40423913971833436
laws,-0.2889080408416109
corruption,1.0973863202782796
shouldn't,1.0973863202782796
facts,-0.0012259683898299234
measures,0.40423913971833436
head,0.40423913971833436
wage,-0.2889080408416109
rule,1.0973863202782796
fought,1.0973863202782796
http…,-0.0012259683898299234
passionate,-0.5120515921558205
stories,0.40423913971833436
grew,1.0973863202782796
tell,1.0973863202782796
michael,1.0973863202782796
records,1.0973863202782796
@itv,1.0973863202782796
stephen,1.0973863202782796
welcomed,-0.0012259683898299234
itv,1.0973863202782796
@bbcnews,1.0973863202782796
i’ve,-0.9820552214015562
heading,1.0973863202782796
ones,-0.2889080408416109
play,-0.2889080408416109
@schofe,1.0973863202782796
improving,-0.5120515921558205
mayor,1.0973863202782796
edinburgh,0.40423913971833436
efforts,-0.5120515921558205
2020,0.40423913971833436
#budget2014,1.0973863202782796
veterans,-0.0012259683898299234
1/3,1.0973863202782796
goes,1.0973863202782796
warn,1.0973863202782796
arrived,1.0973863202782796
you'll,1.0973863202782796
video:,1.0973863202782796
shocking,1.0973863202782796
#gdp,1.0973863202782796
letter,-0.0012259683898299234
damage,1.0973863202782796
average,-0.2889080408416109
alex,1.0973863202782796
johnson,1.0973863202782796
found,1.0973863202782796
brexit,-3.1367201843189796
offering,-0.0012259683898299234
"100,000",1.0973863202782796
#letbritaindecide,1.0973863202782796
20,-0.0012259683898299234
parties,1.0973863202782796
less,-0.6943731489497752
mandela,1.0973863202782796
weather,1.0973863202782796
successful,1.0973863202782796
difficult,-0.6662022719830788
dec,0.9432356404510215
pleasure,-1.1362059012288146
views,0.9432356404510215
chemical,-0.15537664821708821
incredible,-0.6662022719830788
climate,-0.8485238287770335
constituency,-1.8293530817887598
@bbc5live,0.9432356404510215
lights,0.9432356404510215
fragile,0.9432356404510215
@nickferrarilbc,0.9432356404510215
india,0.9432356404510215
rights,-1.359349452543024
face,-0.15537664821708821
#itveuref,0.9432356404510215
thatcher,0.9432356404510215
massive,0.9432356404510215
decision,-0.15537664821708821
university,0.25008845989107614
grow,-0.6662022719830788
months,0.9432356404510215
strategy,-1.0026745086042919
peace,0.25008845989107614
alzheimer’s,0.9432356404510215
combat,0.9432356404510215
terrorists,0.9432356404510215
common,0.25008845989107614
d-day,0.9432356404510215
outside,-0.4430587206688692
ni,0.9432356404510215
employees,0.9432356404510215
policies,0.9432356404510215
earn,-0.4430587206688692
@prideofbritain,0.9432356404510215
stable,-1.1362059012288146
raising,0.9432356404510215
ministers,0.9432356404510215
#ge2017,0.25008845989107614
offer,-0.15537664821708821
sikhs,0.9432356404510215
second,-0.6662022719830788
range,0.25008845989107614
barbaric,0.9432356404510215
care,-1.0026745086042919
lanka,0.9432356404510215
weapons,-0.15537664821708821
such,-0.4430587206688692
pass,-0.15537664821708821
htt…,0.9432356404510215
muslims,-0.4430587206688692
@itvthismorning,0.9432356404510215
hms,0.9432356404510215
1000,0.9432356404510215
entrepreneurs,0.9432356404510215
living,-1.6217137170105151
outstanding,0.25008845989107614
imf,0.9432356404510215
committed,-1.2539889368851977
protected,0.9432356404510215
remembering,0.9432356404510215
@poppylegion,0.25008845989107614
25,0.9432356404510215
line,0.9432356404510215
champion,0.25008845989107614
night's,0.25008845989107614
councils,0.25008845989107614
rail,0.25008845989107614
agreement,-0.4430587206688692
"security,",0.9432356404510215
recent,0.25008845989107614
trip,0.9432356404510215
track,0.9432356404510215
lady,0.9432356404510215
who've,0.9432356404510215
congrats,0.9432356404510215
crisis,0.9432356404510215
martin,0.9432356404510215
chinese,-0.4430587206688692
12,-0.15537664821708821
hold,0.25008845989107614
away,0.9432356404510215
11,-0.15537664821708821
@robertjenrick,0.9432356404510215
mission,-1.6217137170105151
yesterday,-0.8485238287770335
search,0.9432356404510215
peter,0.9432356404510215
faster,-0.15537664821708821
diseases,0.9432356404510215
worth,0.9432356404510215
#growthdeal,0.9432356404510215
once,-0.4430587206688692
finish,0.9432356404510215
incident,0.9432356404510215
campaigners,0.9432356404510215
follow,-1.359349452543024
downing,-1.8293530817887598
human,-0.15537664821708821
equal,0.9432356404510215
discussed,-0.15537664821708821
rates,0.9432356404510215
9,0.9432356404510215
customers,0.9432356404510215
discussion,-0.15537664821708821
during,-1.1362059012288146
polls,0.9432356404510215
press,-0.15537664821708821
violence,-0.4430587206688692
gdp,0.9432356404510215
3/3,0.9432356404510215
event,0.25008845989107614
problems,0.9432356404510215
inevitable,0.9432356404510215
happened,-0.15537664821708821
autumn,0.9432356404510215
keeping,-0.4430587206688692
